title,rating
Visual Acoustics,3.3333333333333335
Wer's glaubt wird selig,3.3333333333333335
Werewolf Woman,3.3333333333333335
Who Am I?,3.3333333333333335
Woman's World,3.3333333333333335
Malcolm X,3.3338756326825743
Lioness,3.3346153846153848
The Glass Cell,3.3351648351648353
Children of Paradise,3.335926449787836
Pleasantville,3.336818328493062
Friday the 13th,3.336823734729494
Kabei: Our Mother,3.337078651685393
Flesh Gordon,3.3373493975903616
Casper's Haunted Christmas,3.337370242214533
Jesus of Montreal,3.3376623376623376
Ocean Heaven,3.3378378378378377
The Tooth Fairy,3.3388977212506625
Snow White and the Huntsman,3.3392857142857144
Where Is Fred?,3.3392857142857144
7 Virgins,3.3393868710429855
Hitch,3.339622641509434
Scorpio,3.3399943310657596
Beverly Hills Cop,3.34
The Passion of Anna,3.34
Witness for the Prosecution,3.34
Pathfinder,3.3401639344262297
The Rage: Carrie 2,3.3402777777777777
Bullhead,3.340909090909091
The Trials of Oscar Wilde,3.340909090909091
The Young Girls of Rochefort,3.341262473891854
The String,3.3416370106761564
Mikey and Nicky,3.341688654353562
Final Analysis,3.3417508417508417
Big Bad Mama,3.341930729550479
Brotherhood of the Wolf,3.3430232558139537
A Night in Heaven,3.3432282003710574
Indecent Proposal,3.343231441048035
Assassination Games,3.34375
Stunt Rock,3.34375
The Treasure of San Gennaro,3.34375
Three Days,3.34375
Warrendale,3.34375
Jurassic Park,3.3444071212630164
Joe,3.3448275862068964
The Invisible Boy,3.345679012345679
The China Syndrome,3.346014492753623
Crazy Horse,3.3461538461538463
EK Chotti Si Love Story,3.3461538461538463
Fate,3.3461538461538463
Fanatics,3.346320346320346
The Girl of the Golden West,3.3466666666666667
On the Comet,3.347107438016529
Train of Life,3.347107438016529
Darna Zaroori Hai,3.347826086956522
Five Easy Pieces,3.347826086956522
Mr. Warmth: The Don Rickles Project,3.3484848484848486
Åke and His World,3.3492063492063493
Night of the Running Man,3.35
Summer Time Machine Blues,3.35
The Cat o' Nine Tails,3.35
The Gate,3.35
The Jerk,3.35
The Telephone Book,3.35
Under the Roofs of Paris,3.35
Wonder Woman,3.35
You Are the Apple of My Eye,3.35
The Wizard of Oz,3.350210970464135
Sister Act 2: Back in the Habit,3.350220264317181
Evil Alien Conquerors,3.3502475247524752
Mallrats,3.3505747126436782
Bordertown,3.3509731029958454
Control,3.351063829787234
Jet Pilot,3.351063829787234
The Seventh Seal,3.351179673321234
Countdown,3.351590106007067
Paradise Now,3.352272727272727
Jesus,3.352299298519096
The Third Man,3.3524774774774775
Cavegirl,3.3529411764705883
Bad Girls Go to Hell,3.353125
Obsession,3.3531468531468533
The Lives of Others,3.3535714285714286
Wicked as They Come,3.3541666666666665
The Brasher Doubloon,3.354500276090558
The Wizard,3.354559748427673
Sunless,3.3549107142857144
Bollywood/Hollywood,3.3556346289199968
Jonny Vang,3.355769230769231
Che: Part Two,3.355781448538755
Fantomas vs. Scotland Yard,3.355822550831793
The Cook,3.3559322033898304
Who Framed Roger Rabbit,3.3559322033898304
Original Sin,3.3566037735849057
6ixtynin9,3.357142857142857
A Real American Hero,3.357142857142857
Cannibal Women in the Avocado Jungle of Death,3.357142857142857
Gerhard Richter Painting,3.357142857142857
Madly Madagascar,3.357142857142857
"Oh, Serafina!",3.357142857142857
Pain & Gain,3.357142857142857
Rain,3.357142857142857
Rocco and His Brothers,3.357142857142857
Sidekick,3.357142857142857
The Baroness and the Butler,3.357142857142857
The Battle of Chile - Part I,3.357142857142857
The Chronicle of Anna Magdalena Bach,3.357142857142857
The Emperor's Nightingale,3.357142857142857
The Song of Sparrows,3.357142857142857
White Dew,3.357142857142857
Earthling,3.3575697211155378
Sweet November,3.3583984375
H2O Just Add Water - The Movie,3.358695652173913
Casablanca,3.358924858924859
Ten Little Indians,3.358974358974359
Too Late for Tears,3.359090909090909
Prince of Darkness,3.359375
Sleepers,3.359375
Splatter University,3.359375
The Wind That Shakes the Barley,3.359550561797753
Meshes of the Afternoon,3.3596491228070176
Ben X,3.361028050690588
Dibu 2: La venganza de Nasty,3.361111111111111
The Thin Man,3.361111111111111
American Wedding,3.3615384615384616
Special Delivery,3.3620689655172415
Annaluise & Anton,3.3622187410994018
The Omen,3.3623853211009176
Dark Prince: The True Story of Dracula,3.3625
Saw IV,3.362921669525443
The Miracle Worker,3.363095238095238
Elevator to the Gallows,3.363263296126067
Shock Waves,3.36336032388664
The Station Agent,3.36340206185567
A Date with Judy,3.3636363636363638
Back to Stay,3.3636363636363638
Partners,3.3636363636363638
Tension,3.3636363636363638
Three Resurrected Drunkards,3.3636363636363638
The Road to Hong Kong,3.363859649122807
The Hunchback of Notre Dame,3.363955956487132
Calm at Sea,3.364864864864865
Ginger,3.3653061224489798
The Wonderful Country,3.3653846153846154
"You, Me and Dupree",3.3653846153846154
Secret Sunshine,3.365761689291101
Yaji and Kita: The Midnight Pilgrims,3.3660714285714284
The Man They Could Not Hang,3.3664596273291925
Inkheart,3.3666666666666667
Road to Perdition,3.3666666666666667
Strangers on a Train,3.3666666666666667
Jin-Roh: The Wolf Brigade,3.3671875
Grill Point,3.3673626373626373
The Darjeeling Limited,3.3679245283018866
The 40 Year Old Virgin,3.3683723797780516
MVP: Most Valuable Primate,3.3684210526315788
Pick a Star,3.3684210526315788
Pride & Prejudice,3.3684210526315788
Running Out of Time 2,3.369565217391304
The Boondock Saints,3.369565217391304
James Dean,3.369573353293413
Il Divo,3.37
Rambo: First Blood Part II,3.3701923076923075
The Flintstones in Viva Rock Vegas,3.3702290076335877
Marie and Bruce,3.3703703703703702
Capote,3.3706896551724137
The Evil Dead,3.371125611745514
Odette Toulemonde,3.3714285714285714
Rear Window,3.3720379146919433
Dead Poets Society,3.372237106496986
Annie's Point,3.3726758286176235
Ernest Saves Christmas,3.3729603729603728
Handsome Harry,3.373134328358209
Blood Games,3.3733333333333335
The Last Samurai,3.373526698780363
Bugs Bunny's Looney Christmas Tales,3.3735632183908044
The Great Spy Chase,3.373665480427046
Aliens,3.3737373737373737
Shaft in Africa,3.374661481841539
Everything is Illuminated,3.3748348745046237
Absurdistan,3.375
An Unexpected Love,3.375
Baishe Srabon,3.375
Chopper Chicks in Zombietown,3.375
Dorfman,3.375
Double Bang,3.375
Ghost Team One,3.375
Gimme an 'F',3.375
I Am Waiting,3.375
Junk,3.375
Koran by Heart,3.375
Mad Love,3.375
Merry In-Laws,3.375
Miracle in the Rain,3.375
Mutant Aliens,3.375
Night Hair Child,3.375
Okie Noodling,3.375
On Dangerous Ground,3.375
On the Edge,3.375
Sawney: Flesh of Man,3.375
Talking Heads,3.375
The Acid Eaters,3.375
The Bastard,3.375
The Blood Oranges,3.375
The Leopard,3.375
The Letter Writer,3.375
The Lonely Guy,3.375
The Walking Dead,3.375
The Wild World of Batwoman,3.375
Top Floor Left Wing,3.375
Universal Soldier: Day of Reckoning,3.375
V/H/S/2,3.375
Nuits rouges,3.375332741792369
From Dusk Till Dawn,3.375796178343949
Across the Bridge,3.3768115942028984
"To Sir, with Love",3.3768115942028984
Samurai X : Reflection,3.3773946360153255
The White Reindeer,3.377483443708609
Unforgettable,3.3775981524249423
Hitman,3.3777092675635276
Cría Cuervos,3.3777777777777778
An Angel at My Table,3.3784530386740332
The Blues Brothers,3.3784530386740332
Lorna,3.3789473684210525
Send Me No Flowers,3.3790186125211505
Bandits,3.379032258064516
La libertad,3.3793103448275863
Bill Burr: Let It Go,3.3794483985765122
Blown Away,3.3795761078998074
Chalte Chalte,3.38
The Big Lebowski,3.38
Fuel,3.380434782608696
Heathers,3.380818176535534
Sugar,3.380952380952381
Indestructible Man,3.3812515003600865
The Grass Is Greener,3.3815789473684212
Return of the Jedi,3.381859011911736
Laws of Gravity,3.3820224719101124
Little Girl,3.3823529411764706
Shockproof,3.3823529411764706
Wedding Daze,3.3823529411764706
Love Is the Devil: Study for a Portrait of Francis Bacon,3.3829509671614937
Traces of Red,3.382978723404255
Home Alone,3.3832335329341316
Kurukshetra,3.3834776334776335
Buck Rogers in the 25th Century,3.3838546458141674
A Reflection of Fear,3.3846153846153846
Alaipayuthey,3.3846153846153846
Oriana,3.3846153846153846
Sadako 3D,3.3846153846153846
They All Kissed the Bride,3.3846153846153846
The Conversation,3.3848223095109558
Mouth to Mouth,3.384976525821596
In Your Hands,3.385593220338983
Satanás - Profile of a Killer,3.3859857482185274
Groenten uit Balen,3.386046511627907
Soldier of Orange,3.3864942528735633
The Bridge,3.386949055523755
Persona,3.3875
The Antics Roadshow,3.3875
Blow-Up,3.3877551020408165
Dirty Wars,3.388888888888889
Fantasía... 3,3.388888888888889
The Falls,3.388888888888889
The Return of Doctor X,3.388888888888889
The Taming of the Shrew,3.388888888888889
The Ascent,3.389473684210526
Sky High,3.389705882352941
Underworld,3.389824435686134
In the Name of the Father,3.3900293255131966
Young Black Stallion,3.390255009107468
Fahrenheit 9/11,3.390587941580327
The Extra Girl,3.390625
The One-Man Band,3.390625
The Godfather: Part III,3.3906666666666667
The General,3.390740740740741
Chung Kuo - Cina,3.390909090909091
The Wisdom of Crocodiles,3.390909090909091
Psychopathia Sexualis,3.391566265060241
Running Out of Time,3.391857862339116
The Redeemer: Son of Satan!,3.392145369284877
Casanova Brown,3.392361111111111
Cat Run,3.392384105960265
Chains,3.392857142857143
Summer,3.392857142857143
The Life of Jesus,3.392857142857143
Treevenge,3.392857142857143
Reservoir Dogs,3.3931413515024085
"Gappa, the Triphibian Monster",3.3934027777777778
Dikkenek,3.393939393939394
Elizabeth: The Golden Age,3.394171779141104
E.T. the Extra-Terrestrial,3.3949579831932772
Hell's Hinges,3.395295902883156
The Dark Knight,3.3953752843062928
Dr. Ehrlich's Magic Bullet,3.3958333333333335
I Melt with You,3.3958333333333335
Billion Dollar Brain,3.396198830409357
Pufnstuf,3.3963355834136935
À nos amours,3.3964001674340727
B. Monkey,3.3964285714285714
Run Lola Run,3.396511627906977
The General's Daughter,3.396857923497268
Last Year at Marienbad,3.3969072164948453
The Passion of Joan of Arc,3.397041864691082
The Defender,3.3970588235294117
The Gold Rush,3.397196261682243
You're a Big Boy Now,3.3973063973063975
Bugsy Malone,3.3976744186046512
All the Way Boys,3.398033272240237
The Masseurs and a Woman,3.3981481481481484
Reindeer Games,3.399138367967562
August Rush,3.399193548387097
The Phantom of the Opera,3.399449035812672
Payback,3.3997471098265897
Abel,3.4
Alligator Eyes,3.4
Dragon Ball Z: Battle of Gods,3.4
Dying To Have Known,3.4
Firepower,3.4
Guys and Dolls,3.4
Harmful Insect,3.4
"High Tech, Low Life",3.4
Insidious: Chapter 2,3.4
L,3.4
Likainen pommi,3.4
Prisoners of the Lost Universe,3.4
Safe in Hell,3.4
Slasher,3.4
Slither,3.4
Te presento a Laura,3.4
The Gamers: Dorkness Rising,3.4
The Maker,3.4
The Mummy's Hand,3.4
The Niklashausen Journey,3.4
The Roman Spring of Mrs. Stone,3.4
The Sea,3.4
The Strange Affair of Uncle Harry,3.4
Tied,3.4
When Brendan Met Trudy,3.4
Italian for Beginners,3.4000675472830983
Beauty and the Beast,3.400149588631264
Double Dragon,3.4002153625269202
Blue Thunder,3.4002293577981653
They All Laughed,3.4012345679012346
Lovers of the Arctic Circle,3.401241230437129
Charlie Wilson's War,3.4016959798994977
Jour de Fête,3.4021406727828745
Just Call Me Nobody,3.402439024390244
Predator,3.402877697841727
The Bastards,3.402877697841727
Hadewijch,3.403225806451613
The Living Daylights,3.4033192048235925
Aimee & Jaguar,3.403409090909091
Target Earth,3.4035087719298245
Scandal,3.403669724770642
Confidentially Yours,3.4038429955657743
Salaam-E-Ishq,3.4038461538461537
The Fox & the Child,3.404432132963989
Little Miss Sunshine,3.4047619047619047
Lost in America,3.4047619047619047
Trishna,3.4047619047619047
Kein Bund für's Leben,3.404891304347826
To Catch a Thief,3.4050666666666665
The African Queen,3.4051724137931036
Topaz,3.405241935483871
Evening,3.4055793991416308
Hush Little Baby,3.40625
Seven Blood-Stained Orchids,3.40668044077135
Strapped,3.407051282051282
A Kiss Before Dying,3.407200538358008
West of Zanzibar,3.4074074074074074
Lost Horizon,3.407763259031514
Gods and Monsters,3.407870404615726
Beyond the Sea,3.4080882352941178
Fall of the Republic: The Presidency of Barack H. Obama,3.4080996884735204
Oliver Twist,3.408255726151523
Sommersby,3.4084304932735425
Rang Birangi,3.4085743801652892
The Fifth Element,3.409031198686371
Jam,3.409090909090909
Mr. Peabody & Sherman,3.409090909090909
Yu-Gi-Oh! 3D: Bonds Beyond Time,3.409090909090909
Miss Congeniality,3.4098712446351933
Mammy,3.41025641025641
One Million B.C.,3.411111111111111
Rocky,3.411354118194509
Follow Me: The Yoni Netanyahu Story,3.411764705882353
Just Like Heaven,3.411764705882353
Superman vs. The Elite,3.411764705882353
The Hunt for the Hidden Relic,3.411764705882353
I Knew Her Well,3.4129287598944593
The Keep,3.413612565445026
He Ran All The Way,3.414285714285714
"Park Avenue: Money, Power & The American Dream",3.414383561643836
Looking for Lenny,3.414448669201521
Maybe... Maybe Not,3.414971521562246
Romeo Must Die,3.4157833368666526
New York Doll,3.4161512027491407
Body Snatchers,3.4162303664921465
A Kid for Two Farthings,3.4166666666666665
Anna Karenina,3.4166666666666665
Continental Divide,3.4166666666666665
Dracula's Dog,3.4166666666666665
Fallen Art,3.4166666666666665
Jack and the Beanstalk,3.4166666666666665
Rembrandt's J'Accuse...!,3.4166666666666665
Return to Source: The Philosophy of The Matrix,3.4166666666666665
Secrets of the Tribe,3.4166666666666665
Special When Lit,3.4166666666666665
The Joy of Living,3.4166666666666665
Those Who Love Me Can Take the Train,3.4166666666666665
Thurgood,3.4166666666666665
Tomorrowland,3.4166666666666665
The Gift,3.416763969974979
To Be or Not to Be,3.416912738010386
Take Out,3.417197452229299
Turbo: A Power Rangers Movie,3.4186046511627906
The Miracle of Bern,3.418909090909091
Lisbon Story,3.418978912319645
Robinson Crusoe on Mars,3.419308357348703
Eraserhead,3.4193548387096775
Schizo,3.4194711538461537
Dangerous Beauty,3.42
This Man Must Die,3.4205434782608695
Dave Chappelle's Block Party,3.4205731439142726
U-571,3.4206521739130435
Babel,3.420918367346939
Lone Rider,3.4210526315789473
Suspect X,3.4210526315789473
Thicker than Water,3.4223300970873787
Mahogany,3.4224137931034484
Aap Mujhe Achche Lagne Lage,3.423076923076923
Bluebeard,3.423076923076923
Frankenweenie,3.423076923076923
Summer Catch,3.423076923076923
The Hospital,3.423076923076923
The House Across the Lake,3.423076923076923
The Water Horse,3.423076923076923
The Married Couple of the Year Two,3.423507462686567
Burrowing,3.423714759535655
The Fantastic Flying Books of Mr Morris Lessmore,3.4237288135593222
Murder on the Orient Express,3.4238095238095236
McBain,3.4242424242424243
9 Songs,3.424864864864865
Mr & Mrs Bridge,3.425
The Great Train Robbery,3.425
Population 436,3.425430210325048
Waitress!,3.425531914893617
Life,3.425675675675676
Can I Do It Till I Need Glasses?,3.425925925925926
Two Moon Junction,3.4264214046822743
Once Upon a Time in Mexico,3.4264264264264264
Carry On Cleo,3.4265364265364266
Shaft,3.4265795975997175
Constantine,3.4267241379310347
Nashville,3.426900584795322
Teheran '43,3.4269798657718122
The Old Gun,3.427121771217712
Fort Saganne,3.4274322169059013
Madame Bovary,3.42760736196319
Seven Samurai,3.4276485788113695
Monsieur Vincent,3.4281496062992125
The Hole,3.4284825870646767
Before Stonewall,3.4285714285714284
Born to Be Bad,3.4285714285714284
Buster e Billie,3.4285714285714284
Here Comes the Devil,3.4285714285714284
Hot Summer in Barefoot County,3.4285714285714284
Hundhotellet,3.4285714285714284
Inside Llewyn Davis,3.4285714285714284
Jersey Shore Shark Attack,3.4285714285714284
Now Where Did the Seventh Company Get to?,3.4285714285714284
"Reason, Debate and a Story",3.4285714285714284
Snipes,3.4285714285714284
The Peach Thief,3.4285714285714284
The Rat Savior,3.4285714285714284
The Seven Little Foys,3.4285714285714284
Twixt,3.4285714285714284
Variety,3.4285714285714284
5 Days of War,3.4287336740488357
The Prey,3.429083094555874
Prêt-à-Porter,3.4292035398230087
Affair in Havana,3.4292929292929295
Titanic,3.429514770752573
Wintersleepers,3.429767441860465
Victor and the Secret of Crocodile Mansion,3.43
People on Sunday,3.4302120141342756
American Beauty,3.4308065226972233
A Real Young Girl,3.4313346228239845
Margaret Thatcher: The Long Walk to Finchley,3.4316239316239314
Lenny,3.4318181818181817
Middle of Nowhere,3.4318181818181817
The Saimaa Gesture,3.4318181818181817
The Way of the Gun,3.4321115126484254
Ocean's Twelve,3.4321167449325327
Videodrome,3.432140700483092
Clerks II,3.432234432234432
The Trojan Women,3.432258064516129
Shanghai Express,3.4324817518248176
Junebug,3.4326241134751774
Samantha: An American Girl Holiday,3.433333333333333
The Insect Woman,3.433333333333333
Rambo III,3.4337145754690406
I Love You to Death,3.4338213436385256
Eagle vs Shark,3.4338235294117645
Seabiscuit,3.4339350180505415
Cannibal Holocaust,3.4339622641509435
God Bless America,3.4347826086956523
Onibaba,3.4349942726231384
A Guide To Recognizing Your Saints,3.435
Fantozzi Still Suffers,3.4350393700787403
"I'm a Cyborg, But That's OK",3.435064935064935
The Angry Red Planet,3.435814455231931
Man of Marble,3.4358156418435817
Wanda Sykes: Sick and Tired,3.4358974358974357
Four Times That Night,3.4363636363636365
Adventures of Zatôichi,3.436550284189769
A Dangerous Method,3.4371584699453552
